sampleID,read_count,p_Proteobacteria,c_Betaproteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gemella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Rhizobium,g_Romboutsia,g_Roseburia,g_Rothia,g_Serratia,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Shuttleworthia_satelles,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR062687,3740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3677,0,4,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4912808756706977,0.4075724883450179,0.0029055465280472745,0.0014697570917012693,0.056637764520866725,0.0007007738769344974,0.005243312042989066,0.020069401431110846,0.0037533235462142507,0.015341371782080943,0.0014790027936874164,0.0037248818903043704,0.018135690082658706,I-A,0.4912808756706977,I
SRR062812,3656,0,0,13,0,0,2,0,1,3,0,0,0,113,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,1,2,0,0,0,0,0,0,12,0,1,44,0,0,8,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,14,0,0,0,91,0,3,3268,0,0,0,56,1,0,0,0,14,0,0,0,0,0,42,0,0,0,0.013279252694677305,0.0413009831140551,0.02820856854670021,0.4887061224495158,0.3699926756435445,0.029475512624618925,0.06059903062944875,0.04060443339345215,0.011315413427984509,0.007556453930103071,0.0009934729931644938,0.06698183364464018,0.12885603697246983,III-A,0.4887061224495158,III
SRR063055,1720,7,7,2,0,0,3,0,1,8,0,0,0,331,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,110,0,12,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,63,0,0,2,331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,7,0,0,8,8,3,0,0,0,956,0,0,2,0,1,0,227,41,0,0,0,0,0,0,0,0,0,62,0,0,0,0.48606335516367627,0.48957693953589587,0.005878124803207785,0.002320420698447281,0.07144426337816094,0.012454797546988078,0.014257877683549863,0.05448953549364704,0.02481068728210658,0.019650070184931572,0.008854553612781717,0.009474256726671413,0.02092909920719762,I-B,0.48957693953589587,I
SRR062868,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,1098,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781136580697963,0.18755634082521486,0.021270453215248803,0.3106492991851416,0.28492700112536806,0.02127888911954801,0.04633209230659243,0.038532741171816196,0.009442845347689731,0.012356588991506847,0.0011169343463681434,0.05016044652047774,0.10650671022313828,III-A,0.3106492991851416,III
SRR063000,452,0,0,6,0,0,0,0,0,4,0,0,0,150,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,125,0,0,4,0,0,0,0,0,0,0,0,36,0,0,1,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,48,0,12,0,0,129,0,0,0,0,0,0,0,0,0,9,0,0,1,0.004166725914533203,0.013465587520765591,0.010036162695551866,0.0847474923195713,0.09083054244209814,0.05058421633338043,0.04241248278124475,0.03628393728694419,0.005507168823821123,0.002579284678805218,0.0022432989456723403,0.022929099678612036,0.03876915497394981,III-B,0.09083054244209814,III
SRR062741,1095,0,0,1,0,0,0,0,0,4,0,0,0,184,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,3,0,0,19,0,0,1,751,0,131,0,0,17,0,0,0,0,0,0,0,0,0,36,0,0,25,0.003842471421708619,0.035209111370097045,0.03220839357114438,0.5116089457410632,0.427839454925241,0.04671635573495452,0.08334904459843251,0.04967269230769568,0.012209490885397438,0.007968387456096297,0.0010903516104797117,0.07788977314887248,0.1476666527449085,III-A,0.5116089457410632,III
SRR062994,1345,0,0,15,3,0,5,0,0,4,0,0,0,274,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,274,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,618,0,271,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,11,0.003385425758462654,0.033740211884978534,0.030390021183584227,0.43687196678752993,0.42781328261929186,0.05937226055295443,0.09228732467180263,0.05992473354923925,0.011745345787346165,0.0077123238972835965,0.0008730495534279157,0.08169294753935971,0.15034529080887937,III-A,0.43687196678752993,III
SRR062867,1982,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1936,0,0,30,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49023741008123184,0.40771711010056194,0.0029876238415613193,0.006206132147134266,0.06081263207733012,0.001100122862305351,0.0060359881773693,0.020612907710334243,0.00410249516141446,0.015427242645495874,0.00152360989014477,0.004611946093353161,0.017909898767692927,I-A,0.49023741008123184,I
SRR062781,3117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969,0,62,8,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4830329625515035,0.40387233941486284,0.008299349341869553,0.002303006826861632,0.05704279580061145,0.0007763379323310073,0.005386829286599076,0.02028508042860815,0.0038009943514887698,0.015407513520840577,0.0015190060411286437,0.003918831855792507,0.021220269637806054,I-A,0.4830329625515035,I
SRR062852,2242,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2149,0,35,40,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48731241324211394,0.4072030690869765,0.007478063767806451,0.00718840062091013,0.061685792666485495,0.0012345731995897908,0.006243954699851566,0.02089984538518002,0.0039406179610128895,0.015535084035000679,0.0015177400927011853,0.004811519234341459,0.017651173071510894,I-A,0.48731241324211394,I
SRR062749,2376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,0,14,218,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42014223422334307,0.3720555037146975,0.007359846815391208,0.038187443377718816,0.08565434946936411,0.003571346560562042,0.011152822090098628,0.02361785896317576,0.0046452845278293796,0.015128905502300354,0.0015191654006538042,0.010512459851666519,0.06299294842491004,I-A,0.42014223422334307,I
SRR062896,1915,2,0,0,0,0,7,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,269,0,0,0,0,2,0,1,0,0,0,0,0,594,0,356,105,401,0,0,3,10,0,0,0,3,0,0,0,0,0,2,0,0,0,0.2187314897581779,0.23759153550286094,0.11791683212265434,0.038047389545095,0.07457344303997208,0.004427258474200533,0.012221936868546066,0.02798995270382525,0.0077101379383667,0.019060023051853576,0.00739278343375462,0.08517488326301836,0.14421641238151095,I-B,0.23759153550286094,I
SRR062727,1457,1,0,0,1,0,17,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,631,0,2,741,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2243197274477086,0.22857636886749988,0.019821455160491268,0.2646512251607502,0.2591899957214862,0.019156594838104658,0.042276802289223626,0.03824766606785628,0.009029845565389577,0.013523737891073423,0.0013195449135112267,0.046091422995458854,0.09969115271982999,III-A,0.2646512251607502,III
SRR062773,1939,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1838,0,0,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4877610085773181,0.409265975749542,0.003420255441819691,0.011291524117793812,0.06554574829626886,0.001518925663184093,0.00693583386322985,0.021443415231203068,0.0043068826404963935,0.015591164215299864,0.0015709517234178774,0.005830842624644943,0.02091439448791977,I-A,0.4877610085773181,I
SRR063019,1818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1807,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4936897529388212,0.40846386631263454,0.0026528142819465922,0.0020648652160546424,0.057233613001428076,0.0007581783885242136,0.005343765559083041,0.020100960995232012,0.0036965260547433577,0.015373382194574632,0.0014768658696553787,0.0040589384287317235,0.01567564692464328,I-A,0.4936897529388212,I
SRR062675,1801,1,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1500,0,0,206,46,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.4541856614407978,0.39596482950179324,0.0060703134585152075,0.04522524513389799,0.09452699508884568,0.004368773266507901,0.012612242124340577,0.02538543955384417,0.004977554670981456,0.01579296057247207,0.001568672616680407,0.011777907468419623,0.037288235786593585,I-A,0.4541856614407978,I
SRR062703,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49341541441020437,0.4075152986799629,0.0025759193069028203,0.0011697185670924333,0.05633369994389813,0.0006835749452138686,0.0051815266901925686,0.019933276242733618,0.003656145796923406,0.015309012172478598,0.001453261941097131,0.0036411012271576693,0.015336256467910835,I-A,0.49341541441020437,I
SRR062743,1718,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1196,0,16,1,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38064226119804945,0.3425501900202553,0.0059827135749218295,0.004831090625271198,0.05284837186804378,0.0006651721442859354,0.005283920853388983,0.01934165435566121,0.003563277556866777,0.013887996343296247,0.001521275244909376,0.004383440699230433,0.10086258116853575,I-A,0.38064226119804945,I
SRR062865,1801,19,11,0,1,1,9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,1062,1,210,7,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3384454542317343,0.31561498533019333,0.04775351295826683,0.006395537152471963,0.051551666781098376,0.0008189302641468936,0.005538485507123038,0.020250911339957996,0.004358288968190837,0.014586910548291244,0.0020563366504207092,0.007197754211740082,0.10281919095744253,I-A,0.3384454542317343,I
SRR062777,2645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2562,0,0,1,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48821645861775875,0.40664269917882256,0.0026393613511790696,0.0015819263476466326,0.05666802814140039,0.0007072797882074361,0.005266832679056477,0.020160631019150357,0.004008389167958367,0.015340438835855726,0.0015358982946736203,0.003786554150705319,0.021720526542886105,I-A,0.48821645861775875,I
SRR063012,2013,1,1,0,0,0,9,0,0,30,0,0,0,28,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,1,0,0,30,0,0,0,0,0,0,0,0,1912,0,2,0,7,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0.0037646120349430906,0.03189303517144647,0.0273851573632928,0.4881962060681732,0.36044647641841093,0.02818697485002247,0.058517621841211356,0.037572880925604575,0.011476804815878369,0.007117443840324529,0.0009094177898566685,0.06689381860695237,0.12602505933930067,III-A,0.4881962060681732,III
SRR062935,2354,0,0,0,0,0,0,0,0,11,0,0,0,591,0,0,0,0,0,0,4,0,0,0,229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,292,0,0,9,0,0,1,1136,2,0,0,586,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0.003431428597150708,0.033228127825057664,0.030866624922444446,0.4114152078339527,0.3847195800453978,0.04851148239613127,0.08226724555806625,0.08320114114258953,0.014795189293463707,0.008033896474679524,0.0064583175637539575,0.07670704211516806,0.1389358970790053,III-A,0.4114152078339527,III
SRR062723,2190,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2097,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003857595796479182,0.03157822525475618,0.02630180167786476,0.4676625918966897,0.3431737908313998,0.02658660615283337,0.055714163767341764,0.035292939238143514,0.01011206681717965,0.006769452375037679,0.0005666723306801461,0.06276713315097543,0.13169671319960388,III-A,0.4676625918966897,III
SRR063046,2218,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,2187,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038634484608936035,0.0312960829707566,0.026643178639103426,0.47780382193085363,0.3487124055672002,0.026937821742998722,0.05636174576756411,0.035777259832394874,0.010520055946720187,0.006843802650589119,0.0006563522651716455,0.06386522946411002,0.12239927576198874,III-A,0.47780382193085363,III
SRR062928,1650,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,1573,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003749374836601876,0.031244335390113842,0.0390151986650528,0.46518346432685853,0.3416685565884895,0.026585523222936253,0.05560225566436119,0.03547531102689882,0.010323148688451772,0.007031674895255725,0.0006688245313329043,0.06263631177047074,0.12108304136878789,III-A,0.46518346432685853,III
SRR063062,1788,0,0,1,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1646,0,0,0,0,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0.0037954136176849324,0.03173234225673604,0.0438086742223567,0.4669577470906494,0.34629711748927045,0.027154195306542978,0.05660934094601927,0.03655437010502524,0.010550628589333592,0.007217808781437843,0.000753179628284275,0.06353158854957568,0.1228415498256593,III-A,0.4669577470906494,III
SRR062837,3843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3785,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371152285678042,0.031112999418386623,0.027584381591062676,0.47614704318858936,0.3474237980094547,0.026828615174632617,0.05616309572437259,0.03548099418433121,0.010285026163951353,0.006807741156127334,0.0005745437826457641,0.06330841794745003,0.12229218743100756,III-A,0.47614704318858936,III
SRR062879,1596,9,0,5,0,0,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,1446,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0.003820916329915723,0.032775778698224706,0.028500067335742816,0.5005308403975208,0.37595972218446816,0.03033703079666348,0.06284464635847406,0.03954944606864826,0.01092796050325997,0.00720973303198773,0.000660316627366432,0.06805160280095077,0.13092897163187436,III-A,0.5005308403975208,III
SRR062978,2275,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2210,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038003750724604677,0.031351312694186693,0.026342570986283342,0.4702251698748019,0.34395102732449484,0.02660823317030232,0.055737171728155274,0.03524506576004402,0.010124304102204742,0.006761176948817541,0.000558644360956489,0.06282612652796264,0.1280529144888835,III-A,0.4702251698748019,III
SRR062888,2026,0,0,0,0,0,0,0,0,2,0,0,0,126,0,0,0,1,0,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1779,0,0,0,50,1,0,0,0,3,0,0,0,0,0,72,0,0,0,0.0038384247092962593,0.03317915978694912,0.028738510209146292,0.504549651794153,0.3826865862765757,0.03168611806645343,0.06384229014823944,0.0415951972347061,0.011366584556349393,0.007487465586855598,0.0013986467988050034,0.06949854137636367,0.13290124742443682,III-A,0.504549651794153,III
