sampleID,read_count,d_NA,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Collinsella,g_Corynebacterium,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lawsonella,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Sneathia,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_corporis,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR904453,5823,0,0,271,0,0,0,2,0,0,0,0,0,3,27,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,542,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,87,0,24,3,0,0,27,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,165,4422,0,0,0,542,0,7,0,0,0,0,0,0,0,0,0,0.0012484684716560237,0.015283500614718098,0.0655754571872408,0.06930839006245508,0.14473364008778375,0.25343957850141713,0.5694197092450667,0.04285557254108874,0.018385683129282616,0.011162499197210799,0.0018816466676921768,0.051758785573365794,0.08596930210992117,IV-B,0.5694197092450667,IV-B
SRR904454,4595,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,300,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,196,3627,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0.0010402323526221625,0.013154498044936938,0.06363095321511969,0.047559926136957933,0.12012459147841013,0.24404604153937523,0.5511118839875578,0.03721520017164288,0.01761626631063104,0.010682733912973476,0.001960334522878263,0.04639016632309688,0.07618788380751594,IV-B,0.5511118839875578,IV-B
SRR904455,5601,0,0,353,0,0,0,6,0,0,0,0,0,16,62,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,6,0,522,0,0,0,0,0,0,0,0,0,0,0,0,8,0,65,16,0,0,62,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,65,1539,0,0,0,2835,3,16,0,0,0,0,0,0,0,0,0,0.0038587462753073717,0.03920291272145302,0.05388883418664984,0.47828798326739214,0.5068217259822893,0.13054327491881132,0.2598381764272769,0.07553748227991791,0.020230265695295208,0.01185799778322616,0.0023395929473514205,0.09950995840374274,0.1834896247438896,III-B,0.5068217259822893,III
SRR904456,5619,0,0,210,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,118,0,0,0,9,0,0,0,0,0,0,0,0,0,1340,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,37,0,30,0,0,0,35,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,70,3440,0,0,7,1326,7,20,0,0,0,0,0,0,0,0,0,0.002353871777442416,0.026414508708444105,0.07195294518165797,0.20127961055480062,0.2917129539118246,0.2585827539675781,0.5844304070138483,0.06635948134515893,0.02221496263727146,0.013001033439517883,0.0024918238504970654,0.07945687316371632,0.1382772696768663,IV-B,0.5844304070138483,IV-B
SRR904457,5065,0,0,139,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,65,0,9,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,148,4183,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0.0008127872329710534,0.010888190981045934,0.061259314037137365,0.02540461307429002,0.09524389893248955,0.23358980072790037,0.5204279667046319,0.03261692212419122,0.017217350606858157,0.010105807009243066,0.002273753390032515,0.04051926547844772,0.06574651033807753,IV-B,0.5204279667046319,IV-B
SRR904458,6624,0,0,74,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,171,5510,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0.001048360197864098,0.01306688949968224,0.06298093809553683,0.04803349137532756,0.11874223659350557,0.23386946067760125,0.5207424798330004,0.035555830803519047,0.01748673295646239,0.010521664809769333,0.00210201523965007,0.04534049982045856,0.07497504091720276,IV-B,0.5207424798330004,IV-B
SRR904459,4975,0,0,124,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,248,0,0,0,0,0,2,0,0,0,0,0,0,58,0,6,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,145,3515,0,0,0,540,0,20,0,0,0,0,0,0,0,0,0,0.0013772578920004184,0.016786487054983968,0.06694102260686087,0.0848139120373289,0.1647851450049079,0.26882399416239344,0.6090616175012683,0.04702666378430201,0.018894232780021215,0.011570065586374254,0.002457824672731861,0.05655962210049002,0.09404071869045816,IV-B,0.6090616175012683,IV-B
SRR904460,2005,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1669,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0.0008681017543387049,0.011397757800505573,0.0616499857173577,0.03054482442853639,0.10050438661447235,0.23377691451753296,0.5208321655416744,0.033085423522406496,0.016988296675812392,0.010226586215599593,0.002127711701363788,0.041579093158648446,0.06781847919608638,IV-B,0.5208321655416744,IV-B
SRR904461,5758,0,0,43,0,0,0,0,0,0,3,0,0,0,48,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,3284,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,3,0,0,0,0,77,1543,0,0,0,3277,7,38,0,0,0,0,0,0,0,0,0,0.003926433722394572,0.03871026821860913,0.050439313058755327,0.5017291156830758,0.49739119886212313,0.11278089531819627,0.22265896464081356,0.06462505268072001,0.017332747075814597,0.011247429646389199,0.0014146048315203294,0.09512590689079335,0.17837660996556276,III-A,0.5017291156830758,III
SRR904462,4948,0,0,89,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,229,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,3948,0,0,0,229,0,5,0,0,0,0,0,0,0,0,0,0.000913983844468725,0.011963824558800048,0.06263541457118092,0.03534216621301283,0.10705178661847334,0.24307161434961383,0.5466674218497496,0.035239732482325085,0.017322944200563774,0.010458792684791694,0.002286999040394145,0.04355006666391128,0.07093686338856037,IV-B,0.5466674218497496,IV-B
SRR904463,2246,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,299,0,0,8,1844,0,0,0,0,0,0,0,0,0,0,0,0.003939532331636602,0.0348697394801267,0.03654115016716809,0.5143337202400414,0.41141750328435156,0.05003264637375057,0.10086789431705011,0.04451113788401298,0.012836387090315015,0.008476986656460702,0.0008241655724252313,0.07542729316566711,0.14438627486455255,III-A,0.5143337202400414,III
SRR904464,5960,0,0,15,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,27,934,0,0,0,4768,0,0,0,0,0,0,0,0,0,0,0,0.003957875258290889,0.0354080552784102,0.03690491389650879,0.5194113486933585,0.42252663014228725,0.05492495548713757,0.11070887291083252,0.04623292291843702,0.013713573014803316,0.008770706130961464,0.0009381240600638124,0.07763226948001524,0.14827341573188205,III-A,0.5194113486933585,III
SRR904465,5575,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4559,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,859,0,0,0,4559,0,2,0,0,0,0,0,0,0,0,0,0.003942028638918996,0.03504323544570478,0.0362364356237628,0.5161238231445925,0.41550665941406656,0.05260354136682687,0.10661405793362265,0.045072446099871766,0.013105444201736342,0.008597071529888492,0.000836593531163896,0.07631890864651424,0.14599374616148983,III-A,0.5161238231445925,III
SRR904466,5637,0,0,39,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4278,0,0,230,2,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,944,0,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0.003988692061859401,0.036231698763746455,0.03868745620039465,0.5251615735730006,0.43881813961676625,0.061220386101360436,0.12229817124259283,0.0489888780878189,0.01388364810501689,0.009135512556499062,0.0009591037741347473,0.0806660924460012,0.15373870197170758,III-A,0.5251615735730006,III
SRR904467,5603,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4038,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,1173,0,0,9,4008,21,0,0,0,0,0,0,0,0,0,0,0.00401848551999644,0.03697698089069399,0.04249790845731316,0.5212487798548322,0.45139495486955594,0.07234042052094468,0.14414778844523732,0.05167907848377311,0.014703564722564018,0.009679828232871081,0.0009984816755873986,0.08376729201367325,0.16092163777058474,III-A,0.5212487798548322,III
SRR904468,3629,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,3,64,0,0,0,3490,0,0,0,0,0,0,0,0,0,0,0,0.0037483513992106177,0.031579608687333206,0.0275318624916394,0.4813830310071809,0.3549335769372058,0.029077570930684127,0.060607790583267825,0.036647271972283506,0.010864122516021727,0.006983366085882204,0.0006648241785825648,0.06474790664334718,0.12462623077968574,III-A,0.4813830310071809,III
SRR904469,4643,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,2,59,0,0,0,4513,0,0,0,0,0,0,0,0,0,0,0,0.0037312725541652253,0.0313551901283143,0.027168007035714627,0.4787256061046499,0.3514868875316995,0.028316005493518686,0.059083889077128963,0.036155651409831006,0.010657496382662477,0.006905518270587841,0.0006317919975394736,0.06411711176743419,0.12347862606999682,III-A,0.4787256061046499,III
SRR904470,6880,0,0,14,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,2149,0,0,0,3923,6,0,0,0,0,0,0,0,0,0,0,0.0038935108530035066,0.038343008917796635,0.052332122891696385,0.4912984074370615,0.4891575758122991,0.11883514822818428,0.2377607326566839,0.06348315881290978,0.017514599806739393,0.011433123817538941,0.0013655443605743273,0.09454417892937368,0.17710615032138713,III-A,0.4912984074370615,III
SRR904471,5789,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,1358,0,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0.003995888868584223,0.03727756956301548,0.043782521033135305,0.5215609295558314,0.46081169060404115,0.07894567800683014,0.15824182119273947,0.05349711397316108,0.015492472784824095,0.009994334652295177,0.001118447478261055,0.08591571130711206,0.1627985928473512,III-A,0.5215609295558314,III
SRR904472,2076,0,0,15,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,42,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0.003769079139012408,0.031701024463757596,0.027691632539580013,0.48026693218294014,0.3561007631006095,0.02965724860853961,0.06166941503076045,0.036926919674415595,0.010864618712188731,0.007015504782498493,0.0006658953481269971,0.06503423379770035,0.12509711540848767,III-A,0.48026693218294014,III
SRR904473,2698,0,0,28,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,80,430,0,0,0,1617,0,0,0,4,0,0,0,0,0,0,0,0.003965584967057392,0.038469299816690734,0.04337326516333187,0.5227757697130101,0.49284458513451973,0.08783551850205173,0.16652916283324942,0.06216884477805497,0.019371131234240765,0.010567578097004728,0.002015631630605612,0.09204297039640133,0.171704904841741,III-A,0.5227757697130101,III
SRR904474,3600,0,0,37,0,0,0,0,0,0,3,0,0,0,28,0,0,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,3,0,30,0,0,50,549,0,0,0,2280,0,28,0,0,0,0,0,0,0,0,0,0.003987252740978457,0.038142162714161564,0.041965771221059135,0.5292735249461846,0.4837809366546914,0.07986082518115727,0.15111778273913665,0.05920006400158521,0.02081311054602035,0.010341163140368282,0.0022429027435021207,0.08986252822071869,0.1680435324633592,III-A,0.5292735249461846,III
SRR904476,910,0,0,16,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,205,0,0,0,493,0,11,0,0,0,0,0,0,0,0,0,0.003873310012898655,0.03873236646702382,0.049047831696717926,0.49720321111153076,0.5020333249028937,0.11728555728264083,0.22355430335129478,0.0681688283170619,0.018911822473733568,0.011422196472881023,0.001814143410167107,0.09631456752615994,0.17834506775765185,III-B,0.5020333249028937,III
SRR904477,1998,0,0,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,11,0,0,37,424,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0.003940121081617903,0.03875789364567582,0.04723982506400909,0.5125316062974442,0.49932851373985343,0.10209295895940039,0.19680582359724128,0.0652963575381983,0.020573365137135334,0.011113246031055065,0.002175476440690672,0.09460705545108747,0.1759041532093324,III-A,0.5125316062974442,III
SRR904478,5660,0,0,17,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5512,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,89,0,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0.003736444037001057,0.031467256218001775,0.0273730883028129,0.4806540759379999,0.3534484417216203,0.028775891763888038,0.0599141537149626,0.03637800675142175,0.011191862945854293,0.006975276165570622,0.0007224587880232912,0.064501366065898,0.12411167510217498,III-A,0.4806540759379999,III
SRR904479,1757,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0.0037339043647280495,0.03150281801757679,0.027370833380066364,0.48252454036586184,0.35472011456007774,0.028797487083390243,0.059964082012025854,0.03635413232804381,0.010456105826033171,0.006945573679310443,0.0005677281774948657,0.06459448371290472,0.12447157592539075,III-A,0.48252454036586184,III
SRR904480,1556,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0.0037176031959671456,0.031245318327893006,0.026984869236945527,0.47860720326941836,0.3503529800588162,0.027956640545705017,0.05838497523439037,0.03581956224156812,0.010326060203221864,0.006861378741024487,0.0005578267127457059,0.06384815890241657,0.12306236043596683,III-A,0.47860720326941836,III
SRR904481,650,0,0,5,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,595,0,0,0,9,0,0,0,0,0,0,0,0.0038020275508874207,0.032041097357365746,0.02815763523798325,0.48224959372013426,0.36110819277859196,0.03099585302152547,0.06398834997068653,0.03792080324814668,0.01073349729052706,0.007110161110354765,0.0007280825792470208,0.06599238544729806,0.12681682598871652,III-A,0.48224959372013426,III
SRR904482,688,0,0,19,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,567,0,0,0,33,0,0,0,0,0,0,0,0.003924643599927204,0.034447054467461546,0.032614478224219035,0.5116426525834515,0.40344511010532164,0.04249045967373766,0.08556718009188582,0.04485493363269621,0.012224159365782765,0.008060367474830854,0.0012409191616936674,0.07377290741936984,0.14090070225650364,III-A,0.5116426525834515,III
SRR904483,1268,0,0,21,0,0,0,30,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0.0038571176883974174,0.03275472164570488,0.02881116024352213,0.4895821909717935,0.3725571388768711,0.03214959222693965,0.06619771928229617,0.03949728109292289,0.011014056419694005,0.0072533283777547145,0.0006893985921000262,0.06793943800672571,0.1303886261624777,III-A,0.4895821909717935,III
SRR904484,1206,0,0,10,0,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0.0037760958268031465,0.032053738166196284,0.028042846833341812,0.4892422828839712,0.3635351504833034,0.030496847732534953,0.06258250889905788,0.037583214674861816,0.010701994697515121,0.007095873825229526,0.0006032013308386976,0.06611065567253367,0.12728278561706796,III-A,0.4892422828839712,III
SRR904485,1047,0,0,17,0,0,0,0,0,0,4,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,780,0,0,0,82,0,0,0,0,0,0,0,0.003965371206462575,0.034247133379394175,0.0315106228817115,0.48708893137961695,0.39380756566372493,0.04175336380712482,0.08154487350800091,0.04664194450136471,0.012034104678873517,0.007895047081867761,0.003514918968151946,0.07292959501321587,0.1382534011729438,III-A,0.48708893137961695,III
SRR904486,2114,0,0,336,0,0,0,0,0,0,6,0,0,0,53,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,109,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,32,0,19,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1461,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0.0008899740775806362,0.011388579802254073,0.06132139584822786,0.027583107593387036,0.09953244405892592,0.2578626656600431,0.5794591150752375,0.03774117773258728,0.01686140220098839,0.01018955096570819,0.001812265076455291,0.04262415330869856,0.0683181689276112,IV-B,0.5794591150752375,IV-B
SRR904487,1487,0,0,224,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,71,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1089,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0.0008668070911709502,0.011124242435727282,0.06109440709335881,0.0257918597659866,0.09666858578802338,0.24750426415577406,0.5536459708686843,0.03541135268678536,0.016869214911124933,0.010085427197235534,0.0017316490427680162,0.04153334670105561,0.0668252656559054,IV-B,0.5536459708686843,IV-B
