sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acinetobacter,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Arcanobacterium,g_Bacteroides,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dialister,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Finegoldia,g_Fusobacterium,g_Gallicola,g_Gemella,g_Granulicatella,g_Haemophilus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kluyvera,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Ralstonia,g_Rothia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR2915611,6599,0,0,84,0,0,0,0,0,2,0,0,3,1093,0,0,0,8,0,0,75,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,0,4,1093,0,0,0,0,2630,0,0,0,0,0,0,0,0,0,984,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,2310,0,4.5532806315957176e-05,0.0009765075520809763,0.002628365130897405,0.00020127303616145092,0.0035190380082556604,0.03677022847231361,0.06112953466024718,0.00855429971044991,0.00252854520296673,0.001634519151064722,0.0004886199422456675,0.0035801494111705585,0.003335878306490598,IV-B,0.06112953466024718,IV-B
SRR2915612,5579,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,4858,0,0,0,0,0,0,0,0,0,0.00379850045489865,0.03061022295118399,0.026558588707595813,0.4428775891219144,0.3316897025112628,0.026149241026410263,0.05471084985344777,0.03477584989246572,0.00982250367275697,0.00655060662617587,0.0005367801493647827,0.06127347362664538,0.11768147306777216,III-A,0.4428775891219144,III
SRR2915613,6814,0,432,0,0,0,0,0,0,5,0,0,0,0,432,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,57,0,0,0,0,5533,0,0,0,0,0,0,0,0,0,0.00387114403333257,0.03214751160584081,0.027134810671302582,0.4676693672583703,0.3598488273750822,0.028756918762575245,0.06040964903165383,0.038225253068140244,0.010646310379472728,0.006945605569849238,0.0008033755837558644,0.0660047823229708,0.12637076990898238,III-A,0.4676693672583703,III
SRR2915614,5780,0,0,583,0,0,0,0,0,22,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,419,0,0,457,0,75,0,0,0,22,0,0,237,4,30,0,0,6,2366,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,413,0,1065,0,0,0,13,0,234,0,0.0006001500189073783,0.00641922921725222,0.007126486676485224,0.05407758986386029,0.05886820153104009,0.07382537073407582,0.07899660817669457,0.016832956343340987,0.0026848632941085054,0.002932967206804412,0.0003983132123728487,0.016789550648618257,0.026423819413904415,IV-B,0.07899660817669457,IV-B
SRR2915615,6448,0,47,283,0,0,0,0,0,2,0,0,0,680,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3011,0,0,16,0,0,0,0,0,2,0,0,6,0,8,0,0,0,680,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3011,0,640,0,0,0,0,0,1009,308,0.003256248609699799,0.03181250478309679,0.028292032131365167,0.4126288656542462,0.39017576452572794,0.046597575568148454,0.08210884815187122,0.05244755088349846,0.010906489525770323,0.007292947318598238,0.0007686647639360025,0.07517357235495968,0.13863735949168376,III-A,0.4126288656542462,III
SRR2915616,5563,0,0,1366,0,0,0,0,0,0,0,0,5,2690,0,2,0,0,0,0,41,0,0,0,0,3,0,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,138,0,70,5,0,0,2690,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,1705,0,0,0,0,0,602,31,3.001599947705382e-05,0.00047709253832068374,0.0011558913634017063,0.00010825252903829968,0.00164988186888268,0.04033823973203618,0.02881197312092316,0.005635040261429862,0.0006227044248309257,0.0006531488043744073,0.0003468447271718512,0.0016331283165652206,0.0014829511478110231,IV-A,0.04033823973203618,IV-A
SRR2915617,9160,0,0,2,0,0,8,0,0,3,0,0,0,244,0,0,0,53,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,244,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,490,0,0,0,0,8268,0,190,0,0,0,0,0,0,3,0.003809297450779971,0.03268028030568066,0.0281989090094362,0.49902938772881067,0.37489928036996645,0.031537890034847915,0.06521837671687379,0.038817888425844244,0.010793149942986803,0.007278047160444251,0.0006489070733049066,0.06799475504722452,0.1306019528056962,III-A,0.49902938772881067,III
SRR2915618,6981,0,6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,0,6.840629296435341e-05,0.00031519594569850295,4.669256788899825e-05,0.0002834896037385832,0.0002882041904123295,0.0010426682453495803,0.0003251918936959996,0.000152415688538783,2.6621772135541822e-05,2.804920048183351e-05,6.621666065093014e-05,7.724189635399076e-05,0.0031882910138767433,V,0.0031882910138767433,V
SRR2915619,8680,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1059,0,0,0,0,7498,0,0,0,0,0,0,0,0,0,0.0038405708471052715,0.033366888253318426,0.02908017247905387,0.5064485639837951,0.38679280942484184,0.034132554146913574,0.07285795365131442,0.04037333603811654,0.011050225803804065,0.007619551033215331,0.0006178587157466062,0.0702566019388604,0.13448877454118,III-A,0.5064485639837951,III
SRR2915620,9434,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,5772,0,1313,0,0,0,0,0,0,43,0.003771404659516207,0.03557338203837455,0.03200628123057482,0.5013773042284198,0.4399388004337898,0.05560777263814849,0.10444149084106029,0.052155152745499554,0.01204478878650732,0.008597244685926436,0.0007244984245580242,0.08131542671457755,0.15222757447050023,III-A,0.5013773042284198,III
SRR2915621,6299,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,0,0,0,0,0,0,0,0,0.003691695275732076,0.030913379393500695,0.026403406585978565,0.4746545289595043,0.3451504123271553,0.026637421142234143,0.05576219410797054,0.035143556194933846,0.010144452799329701,0.006742363354335828,0.0005541415660499365,0.06290029642131532,0.1212956327670881,III-A,0.4746545289595043,III
SRR2915622,8091,0,0,2,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7614,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,131,0,0,0,0,7583,0,0,65,0,0,0,0,0,0,0.0037711162944529994,0.03200580841738589,0.02743734799649803,0.48958369424820253,0.3629919084831845,0.029660270204771737,0.06047662548760775,0.03755323794111632,0.010539966176442806,0.007060554888217258,0.0006451736503327546,0.06591742324991544,0.12683049752720535,III-A,0.48958369424820253,III
SRR2915623,7850,0,0,286,0,0,2,0,0,0,0,0,0,1630,0,0,0,47,0,0,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1120,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1630,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4564,0,0,0,0,3,0,1625,0,0,0,0,0,20,0,6.330236804501356e-05,0.0017012534303858275,0.005125879797777188,0.0006012404411549901,0.007772516178575083,0.09142154919136326,0.1461743847633049,0.0075688137075362585,0.0014279406277685428,0.0038742710013555757,0.0005470358096398772,0.0071643584680787945,0.006603575127902285,IV-B,0.1461743847633049,IV-B
SRR2915624,4651,0,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6.373158622038047e-05,0.001956815497609563,0.0009529705939469506,0.002958027854693484,0.002883954341951086,0.0007055674112870278,0.0007290842480248225,0.014257808313377465,0.0025062903919083387,0.8512936007414862,0.002979496057818903,0.018779202208848014,0.0011973514054036984,IV-C2,0.8512936007414862,IV-C
SRR2915625,4954,0,0,367,0,0,0,0,0,12,0,0,0,1586,0,0,0,69,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,883,0,0,0,0,0,12,0,0,83,0,0,0,0,0,1586,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.0219588702133606e-05,0.0013357976139168504,0.003622073508161063,0.0005896804385179468,0.006414721271242987,0.09228964714772626,0.11539133697106686,0.007902162336919266,0.0012001245082579074,0.003085663414407941,0.0007412327643183181,0.005577548079632406,0.005115102466653353,IV-B,0.11539133697106686,IV-B
SRR2915626,8365,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6762,0,0,0,0,0,0,0,0,0,0,0,145,0,0,6.83895794391391e-05,0.0018250938846594382,0.005883615654965597,0.0003285578931049731,0.007351893625435934,0.06421215303532851,0.13710171279270406,0.005611549132711966,0.0015783103317004573,0.0039716878273808156,0.0007954463834164173,0.00756943550578695,0.007167847174374849,IV-B,0.13710171279270406,IV-B
SRR2915627,7643,0,9,0,0,0,6,0,0,403,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,762,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2992937308249446e-05,0.0007005429466154418,0.0006305137175059396,0.00013446818189508968,0.00048560028186743915,0.00048047582653704503,0.000789341614325782,0.028376400314858677,0.0009274529377282673,0.16513694000885665,0.0009766318617628186,0.00793631573738438,0.00026408531474629435,IV-C2,0.16513694000885665,IV-C
SRR2915628,5274,0,3,18,0,0,10,0,0,65,0,0,0,300,0,0,0,1179,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,2799,3,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010898149558440048,0.009061791761037915,0.011059476670715983,0.002869697980871322,0.017831641097559567,0.00915452917155157,0.019168280738988068,0.08709367555909901,0.7693535786083922,0.028398111915520816,0.10238132607283043,0.05829417682159597,0.00342400747782787,IV-C1,0.7693535786083922,IV-C
SRR2915629,4612,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002452559378186137,0.008693054051501215,0.00060671966886325,0.00025589126658843943,0.0031711594655864984,0.00043016500257522875,0.0005312772738463719,0.011300337316416833,0.0015707635957198263,0.410128912551091,0.002092621237857748,0.012382289119137718,0.0012518014059300874,IV-C2,0.410128912551091,IV-C
SRR2915630,6978,0,0,15,0,0,0,0,0,0,0,0,0,97,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,3543,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,62,0,0,0,0,3504,0,0,0,0,0,14,0,0,0,0.003810282038836015,0.03831056781649585,0.03426333436333009,0.5183422211189,0.5155172961091321,0.045980579992611084,0.096545405532335,0.06750159718690704,0.013296567074970447,0.00870448867440934,0.0009032066003312798,0.09405768636382589,0.17452789983434572,III-A,0.5183422211189,III
SRR2915631,5008,0,0,20,0,0,0,0,0,0,0,0,0,193,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,483,0,0,0,0,2928,0,145,0,0,0,0,0,0,0,0.003788110397950236,0.036664047199809556,0.032544329579417774,0.5073500430355775,0.4565529118932779,0.04836687713028676,0.09686276310259273,0.059153041477227886,0.012888531804996805,0.1586210795911645,0.001605089705015693,0.09055505681134467,0.15690005663855716,III-A,0.5073500430355775,III
SRR2915632,3788,0,2272,0,0,0,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,313,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0.0008602582302847587,0.008378717744652108,0.007267310185410631,0.08066891305306455,0.07488724592240462,0.009048353966807629,0.01691851668866056,0.018103421970212672,0.004513120267868415,0.18480974595164304,0.0013139897756507303,0.027494826266278506,0.030949067953535806,IV-C2,0.18480974595164304,IV-C
SRR2915633,5364,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3457,1859,0,0,0,0,0,0,0,0,0.005103122538034356,0.03436978081206006,0.021811354239332434,0.3404774659198175,0.2676619295561261,0.02198405949798228,0.04651981572309726,0.030983746833327996,0.008530182663853266,0.007809468466369914,0.0007687606208699055,0.05264959221147267,0.22746095862897847,III-A,0.3404774659198175,III
SRR2915634,7446,0,0,0,0,0,0,0,0,1277,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,4393,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,41,0,0,205,0,0,1131,0,0,0,0,4380,13,0,0,0,0,0,0,0,0,0.003771205533014944,0.03593799331193995,0.032334419769220565,0.5012664222875849,0.4485664216826813,0.04681002360436553,0.10216438694210657,0.055304993977638134,0.013168544902746864,0.008667128342744962,0.0008605594551471866,0.08297199958130672,0.15606580953899496,III-A,0.5012664222875849,III
SRR2915635,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,22,0,0,0,0,0,0,0,0,0.003716822214188816,0.030997497030251196,0.02637035308377025,0.47308772477494365,0.3445800761452811,0.026613357857650354,0.05571371255038159,0.03514204531267091,0.010129746133704888,0.006741429719917129,0.0005461741912527813,0.06284222270711438,0.12265619676362104,III-A,0.47308772477494365,III
SRR2915636,6139,0,376,54,0,0,0,370,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2625,0,2,0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,0,0,0,0.003467300806012917,0.03600815017426618,0.035219736583795534,0.4169706514605166,0.406761532333677,0.03603088579926722,0.07859209656938455,0.0951633500779734,0.38104850597750994,0.026086551043720527,0.05714743774651789,0.11985454821708819,0.1403751306936087,III-A,0.4169706514605166,III
SRR2915637,5882,0,0,74,0,0,0,0,0,0,0,0,0,2066,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468,0,0,775,0,0,0,0,0,0,0,0,74,0,0,0,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,2280,0,0,577,0,0,0,0,0,0,0.0029105950561963976,0.027812682912191,0.02471436623366717,0.3263772816582249,0.31506470993307784,0.06820068471896804,0.08989202546166741,0.05367153855022147,0.009820359305591476,0.007145957069102584,0.0025036087780010634,0.06514348962288058,0.11683997795085625,III-A,0.3263772816582249,III
SRR2915638,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5108,0,0,0,0,0,0,0,0,0,0.003689054972996883,0.030877654095174862,0.026371679073752274,0.4740794546349542,0.3445328090353935,0.02658692575593511,0.05564870224857176,0.03507914305695428,0.010238734578720352,0.00674051129750769,0.0005639629566714824,0.0628109563160051,0.12110457443450455,III-A,0.4740794546349542,III
SRR2915639,8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,0,0,0,0,0,0,0,0,0,0.00369419924022466,0.03086265318038504,0.026331215421032138,0.47266236588223837,0.34393331730350823,0.026564788755952022,0.055600234214026094,0.035048477581806486,0.010113595822419457,0.006724054224434611,0.0005418722350590168,0.06272606795966121,0.1209426692336701,III-A,0.47266236588223837,III
SRR2915640,6638,0,3704,5,0,0,23,3614,0,0,0,0,0,99,0,0,0,6,0,0,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,141,0,24,0,0,0,0,0,0,0,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6903320253315784e-05,0.0009541761226083592,0.0026644204343367153,0.0002122052580751668,0.003416427068590035,0.02524570280692223,0.05496244929601805,0.0027399509937794304,0.0036562782233981674,0.011762567923641283,0.0014913532093877612,0.017822392823666516,0.0031721571080885022,IV-B,0.05496244929601805,IV-B
SRR2915641,5796,0,418,287,19,3,387,246,25,5,0,0,0,454,14,3,0,78,0,0,18,0,28,2,0,0,0,387,0,0,32,0,2450,0,27,14,0,0,7,0,0,0,0,0,0,17,0,503,0,0,48,2,0,0,25,0,0,0,0,8,0,30,0,0,0,454,0,0,3,0,106,0,0,56,5,489,0,5,8,0,13,0,0,166,0,0,0,0,494,0,310,0,0,0,0,20,72,0,0.0009025988117150615,0.011640050681019346,0.011430776968594153,0.07944104269224626,0.09533023281432401,0.03148311223600401,0.044600674971896896,0.07141852319426231,0.09619317735603672,0.7177940625313004,0.021158736881743852,0.06709856674062395,0.04004003088203585,IV-C2,0.7177940625313004,IV-C
SRR2915642,10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.411507286654875e-05,0.001697627790985942,0.005479607099014134,0.00030738864789823416,0.006729121508392603,0.04995809827385539,0.1182795900639847,0.003562631148217447,0.0012993263723435275,0.004165805677693182,0.00035908565313674655,0.006838732878191908,0.006604083096931147,IV-B,0.1182795900639847,IV-B
SRR2915643,3705,0,0,1910,0,0,21,0,75,0,0,0,82,242,0,0,0,0,0,0,35,0,0,0,4,0,0,21,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,0,890,0,27,4,0,0,0,443,74,172,82,0,21,242,0,0,0,0,101,0,0,89,0,0,0,0,0,0,0,0,0,188,0,0,0,0,44,0,8,0,0,0,0,0,35,0,0.0001703400162615244,0.0019524760457115544,0.002479276398217194,0.009439383314437201,0.011557757286075977,0.026794779026071552,0.028375376227478374,0.015983866787521107,0.001929151450166507,0.002151692882379061,0.002156361082842194,0.023653702804051234,0.005705852741534471,IV-B,0.028375376227478374,IV-B
SRR2915644,3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,9.090454581154807e-05,0.002200438802736781,0.0011658808912537663,0.00539920162172796,0.0050493106724856796,0.0009388646663490582,0.001211748847531159,0.014609187297016513,0.0025849550539244577,0.8519910720268928,0.0029844758958259008,0.019302404767688294,0.0021207495129307147,IV-C2,0.8519910720268928,IV-C
SRR2915645,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.00022195236626749762,0.002981404583926476,0.00129697802859867,0.0013326632491886482,0.0024026210221661,0.0006839719807333212,0.0006100043400111109,0.020096921269922036,0.005440637217349202,0.9150300734283414,0.012004223112219117,0.16244468186942876,0.0008749428823160781,IV-C2,0.9150300734283414,IV-C
SRR2915646,5546,0,732,698,0,0,61,0,2,0,0,0,0,2245,0,23,0,0,0,0,277,0,0,15,0,0,0,61,0,0,0,0,0,0,0,281,0,0,0,0,0,2,0,0,0,0,0,108,0,0,32,0,0,0,0,0,0,0,0,0,0,138,0,0,0,2224,0,0,0,0,1165,0,0,173,0,3,0,0,0,0,4,0,0,7,0,0,0,0,108,0,2222,0,0,0,0,0,356,0,0.0002786482088709528,0.0026915382570682086,0.003381843600203855,0.013174015221253709,0.014745510996982491,0.03741312913386395,0.02051152890958918,0.020545755345608503,0.003377578384291266,0.002043797191440949,0.0029769179109592004,0.023578883388585322,0.007060452788472321,IV-A,0.03741312913386395,IV-A
SRR2915647,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2105,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.0004540274989201424,0.00844231912629855,0.012976017555769133,0.012569919836681074,0.025584477292160287,0.003483613791162033,0.011272847661636576,0.08263740285952836,0.9252636281001462,0.1616972500748612,0.10718544028558559,0.07022946395568513,0.0066154501830495895,IV-C1,0.9252636281001462,IV-C
