"sampleID","read_count","p_Proteobacteria","c_Betaproteobacteria","c_Clostridia","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Citrobacter","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gemella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Pasteurella","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Rhizobium","g_Romboutsia","g_Roseburia","g_Rothia","g_Serratia","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_copri","Prevotella_corporis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_melaninogenica","Prevotella_nanceiensis","Prevotella_oris","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","Shuttleworthia_satelles","Sneathia_sanguinegens"
"SRR062964",1428,0,0,17,1,0,6,0,0,3,0,0,0,662,0,0,0,0,0,0,10,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,421,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,662,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,421,0,302,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,29
"SRR062909",1844,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,5,0,0,0,0,0,281,0,1,1440,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062717",1406,0,0,5,0,0,3,0,4,3,0,0,0,662,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,44,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,18,0,0,6,662,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,305,0,628,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,42
"SRR062987",1620,0,0,0,0,0,0,0,0,1,0,0,0,79,0,0,0,0,0,0,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,974,0,24,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062681",706,1,0,16,0,0,0,1,2,0,0,0,0,196,0,0,0,0,0,0,24,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,26,0,0,8,196,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,328,14,96,0,4,49,0,1,0,2,0,0,0,0,0,44,0,0,22
"SRR062772",925,0,0,0,0,0,3,0,0,11,0,0,0,333,0,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,332,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,143,1,166,0,1,127,0,0,0,0,0,0,0,0,0,38,0,0,21
"SRR062712",1996,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,1175,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062729",1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1457,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062795",3038,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"SRR062864",1969,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,3,365,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062982",1311,0,0,8,0,0,0,0,5,25,0,0,0,835,0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,209,5,0,25,0,0,0,0,0,0,0,0,86,0,0,20,835,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,589,0,0,0,0,0,0,0,0,0,246,0,0,9
"SRR062873",666,1,0,1,0,0,0,0,1,14,0,0,0,109,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,3,0,0,1,109,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,218,0,0,0,85,7,0,0,0,3,0,0,0,0,0,14,0,0,51
"SRR062694",1870,0,0,0,0,0,0,0,0,6,0,0,0,788,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,788,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,685,0,779,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10
"SRR062877",1883,5,0,15,1,0,46,1,1,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,4,0,0,46,0,0,42,0,0,0,142,30,0,47,0,0,0,0,0,0,2,0,0,0,0,0,0,0,903,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,174,0,0,14,310,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,899,3,1,0,4,3,5,0,0,0,0,0,0,0,0,0,298,0,0,0
"SRR062912",2024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"SRR063005",2737,3,2,4,0,0,0,1,0,108,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,9,0,0,2519,5,0,0,0,13,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"SRR063010",1837,130,74,59,32,15,8,0,0,0,74,38,0,51,0,0,1,0,6,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,17,0,0,0,10,88,0,266,0,34,11,15,37,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,10,0,5,74,0,0,1,2,0,0,195,0,0,121,51,0,0,0,0,0,0,0,32,0,0,0,0,0,11,0,217,0,0,0,0,0,5,14,0,0,0,87,0,1,0,4,0,5,1,7,0,0,0,2,0,4,7,0,0,21,0,0,0
"SRR062697",1292,839,0,2,10,0,29,837,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,29,0,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,837,0,0,0,326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,20,0,306,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0
"SRR062999",2338,0,0,3,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,1,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1542,0,2,648,38,16,0,8,1,0,0,1,1,0,0,0,0,0,2,0,0,0
"SRR062699",987,0,0,12,0,0,0,0,2,61,0,0,0,575,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,61,0,0,0,0,0,0,0,0,22,0,0,2,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,61,0,0,0,1,0,0,0,0,0,512,0,0,0
"SRR062948",3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062733",1187,0,0,0,0,0,0,0,0,6,0,0,0,537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,1,0,0,21,0,0,0,0,30,0,0,0,0,0,0,0,0,0,507,0,0,56
"SRR062905",2059,4,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062707",1262,0,0,1,0,0,0,0,1,7,0,0,0,39,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,20,1,0,0,675,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,20
"SRR062983",1757,0,0,13,0,0,4,0,7,1170,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,0,0,2,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1170,0,0,0,0,0,1,0,0,29,0,0,0,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062871",3342,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR063032",1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1259,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062906",2347,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062686",2289,16,0,1,0,0,2,16,0,0,0,0,0,168,0,0,0,0,2,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,3,0,2,0,0,10,0,0,0,1,0,0,115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1904,0,0,1,90,32,0,0,0,0,0,0,0,0,0,45,0,0,1
"SRR062956",1666,18,18,272,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,450,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,274,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062780",2091,0,0,9,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,19,0,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1890,71,0,0,49,1,0,1,0,0,0,0,0,0,0,7,0,0,0
"SRR062914",1151,6,0,109,0,0,0,1,0,2,0,0,94,592,0,0,0,0,0,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,38,0,0,0,1,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,39,94,0,10,592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,20,0,0,1,49,0,0,0,0,539,0,0,0,0,0,3,0,0,0
"SRR062691",2114,0,0,0,0,0,1,0,0,100,0,0,0,142,0,0,0,0,0,0,0,0,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,216,0,0,0,0,100,0,312,0,0,0,1,0,1,1,1227,0,0,139,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"SRR062859",2712,4,0,162,2,0,34,0,29,1,0,0,92,948,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,2,1,1,4,0,1,34,0,0,43,1,0,0,6,1,6,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,65,25,0,1,0,0,0,0,0,0,0,1,81,91,0,69,948,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,780,4,18,0,110,0,0,0,0,2,34,0,0,20
"SRR062973",2376,12,0,7,3,0,154,11,3,540,0,0,0,146,0,0,0,0,0,0,0,0,0,0,14,3,1,0,0,1,14,1,0,0,1,8,0,154,0,0,76,0,0,16,0,0,3,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,481,0,0,0,0,540,0,4,0,0,242,3,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"SRR062766",1866,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,10,1759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062676",1910,3,0,15,0,1,0,0,0,11,0,3,15,131,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,15,0,0,131,0,0,0,0,0,0,0,0,0,0,29,5,0,1,0,139,0,0,0,0,8,0,43,0,0,1,2,0,1138,310,0,0,0,68,1,0,0,2,3,17,16,2,2,0,3,12,0,29
"SRR063018",1822,8,2,112,0,0,14,6,80,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,15,1,8,0,0,0,0,1,14,0,0,0,0,0,1,0,0,23,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1131,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,367,3,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"SRR062792",2061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063043",1233,6,0,3,0,0,44,0,0,0,0,0,3,29,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,3,0,0,29,0,1,0,0,0,0,0,0,2,0,0,0,0,7,0,598,0,0,0,0,0,0,0,0,0,431,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0
"SRR063036",2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SRR062842",2099,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SRR062838",2562,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,992,0,0,1544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062710",1355,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,319,0,0,991,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062677",1247,9,9,102,0,0,0,0,21,11,0,0,27,731,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,24,20,1,7,0,0,0,0,0,0,0,1,47,27,0,17,731,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,9,0,0,4,0,3,0,0,1,2,0,0,120,0,0,0,48,14,0,6,0,100,1,0,0,0,0,562,0,0,11
"SRR062732",1039,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,56,0,0,833,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
